LXCat, www.lxcat.net
Generated on 23 December 2025. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Tabata & Shirai (2000) database, www.lxcat.net, retrieved on December 23, 2025.

CROSS SECTION DATA FORMAT
In downloaded files, each collision process is defined by a block consisting of
1st line: Collision type (ELASTIC, EXCITATION, IONIZATION, etc.)
2nd line: Target and product species
3rd line: Threshold energy (eV) or mass ratio
4th+ lines: Comments and reference information
Finally: Table of cross section vs energy

====================================================================================================
DATABASE:         Tabata & Shirai (2000)
PERMLINK:         Atomic Data and Nuclear Data Tables 76, 1-25
DESCRIPTION:      Analytic cross sections for H+, H2+, H3+, H, H2 collisions with H2
CONTACT:          T. Tabata and T. Shirai
====================================================================================================

****************************************************************************************************

ELASTIC
H3++H2->momentum_transfer
 1.000000e-3
SPECIES: H3++H2 -> momentum_transfer
PROCESS: H3++H2->momentum_transfer
PARAM.:  Reaction No.25, Equation type 14
COMMENT: Tabata & Shirai (2000) analytic formula
         Energy range: 1.000e-01 - 1.000e+04 eV
         Threshold: 0.000e+00 eV
UPDATED: 2025-12-23 15:30:27
COLUMNS: Energy (eV) | Cross section (m2)
--------------------------------------------------
 1.000000e-01	8.590822e-19
 1.071891e-01	8.223783e-19
 1.148951e-01	7.875736e-19
 1.231551e-01	7.545645e-19
 1.320088e-01	7.232527e-19
 1.414991e-01	6.935454e-19
 1.516717e-01	6.653550e-19
 1.625756e-01	6.385983e-19
 1.742633e-01	6.131968e-19
 1.867914e-01	5.890762e-19
 2.002200e-01	5.661664e-19
 2.146141e-01	5.444006e-19
 2.300430e-01	5.237161e-19
 2.465811e-01	5.040532e-19
 2.643081e-01	4.853556e-19
 2.833096e-01	4.675698e-19
 3.036771e-01	4.506454e-19
 3.255089e-01	4.345345e-19
 3.489101e-01	4.191916e-19
 3.739937e-01	4.045739e-19
 4.008806e-01	3.906406e-19
 4.297005e-01	3.773530e-19
 4.605922e-01	3.646747e-19
 4.937048e-01	3.525708e-19
 5.291979e-01	3.410083e-19
 5.672426e-01	3.299560e-19
 6.080224e-01	3.193842e-19
 6.517340e-01	3.092645e-19
 6.985880e-01	2.995702e-19
 7.488104e-01	2.902758e-19
 8.026434e-01	2.813569e-19
 8.603464e-01	2.727905e-19
 9.221979e-01	2.645545e-19
 9.884959e-01	2.566281e-19
 1.059560e+00	2.489912e-19
 1.135733e+00	2.416250e-19
 1.217383e+00	2.345112e-19
 1.304902e+00	2.276326e-19
 1.398713e+00	2.209729e-19
 1.499268e+00	2.145163e-19
 1.607053e+00	2.082481e-19
 1.722586e+00	2.021541e-19
 1.846425e+00	1.962210e-19
 1.979167e+00	1.904361e-19
 2.121452e+00	1.847875e-19
 2.273966e+00	1.792639e-19
 2.437444e+00	1.738550e-19
 2.612675e+00	1.685509e-19
 2.800504e+00	1.633426e-19
 3.001836e+00	1.582219e-19
 3.217642e+00	1.531813e-19
 3.448962e+00	1.482142e-19
 3.696913e+00	1.433147e-19
 3.962689e+00	1.384779e-19
 4.247572e+00	1.336996e-19
 4.552935e+00	1.289766e-19
 4.880252e+00	1.243066e-19
 5.231099e+00	1.196880e-19
 5.607170e+00	1.151205e-19
 6.010277e+00	1.106042e-19
 6.442364e+00	1.061405e-19
 6.905514e+00	1.017313e-19
 7.401960e+00	9.737937e-20
 7.934097e+00	9.308827e-20
 8.504489e+00	8.886210e-20
 9.115888e+00	8.470550e-20
 9.771242e+00	8.062356e-20
 1.047371e+01	7.662169e-20
 1.122668e+01	7.270550e-20
 1.203378e+01	6.888067e-20
 1.289890e+01	6.515286e-20
 1.382622e+01	6.152752e-20
 1.482021e+01	5.800986e-20
 1.588565e+01	5.460464e-20
 1.702769e+01	5.131619e-20
 1.825183e+01	4.814823e-20
 1.956398e+01	4.510385e-20
 2.097046e+01	4.218544e-20
 2.247806e+01	3.939471e-20
 2.409404e+01	3.673260e-20
 2.582619e+01	3.419933e-20
 2.768287e+01	3.179442e-20
 2.967302e+01	2.951669e-20
 3.180626e+01	2.736435e-20
 3.409285e+01	2.533501e-20
 3.654383e+01	2.342576e-20
 3.917101e+01	2.163323e-20
 4.198707e+01	1.995368e-20
 4.500558e+01	1.838301e-20
 4.824109e+01	1.691688e-20
 5.170920e+01	1.555078e-20
 5.542665e+01	1.428002e-20
 5.941134e+01	1.309987e-20
 6.368250e+01	1.200555e-20
 6.826072e+01	1.099232e-20
 7.316807e+01	1.005546e-20
 7.842822e+01	9.190382e-21
 8.406653e+01	8.392581e-21
 9.011018e+01	7.657711e-21
 9.658832e+01	6.981580e-21
 1.035322e+02	6.360167e-21
 1.109752e+02	5.789636e-21
 1.189534e+02	5.266337e-21
 1.275051e+02	4.786813e-21
 1.366716e+02	4.347799e-21
 1.464971e+02	3.946222e-21
 1.570290e+02	3.579198e-21
 1.683180e+02	3.244023e-21
 1.804186e+02	2.938175e-21
 1.933892e+02	2.659299e-21
 2.072922e+02	2.405207e-21
 2.221947e+02	2.173865e-21
 2.381686e+02	1.963386e-21
 2.552908e+02	1.772026e-21
 2.736440e+02	1.598171e-21
 2.933166e+02	1.440328e-21
 3.144035e+02	1.297125e-21
 3.370064e+02	1.167294e-21
 3.612343e+02	1.049670e-21
 3.872039e+02	9.431815e-22
 4.150405e+02	8.468427e-22
 4.448783e+02	7.597502e-22
 4.768612e+02	6.810749e-22
 5.111433e+02	6.100567e-22
 5.478901e+02	5.459994e-22
 5.872787e+02	4.882660e-22
 6.294989e+02	4.362734e-22
 6.747544e+02	3.894887e-22
 7.232634e+02	3.474251e-22
 7.752597e+02	3.096380e-22
 8.309942e+02	2.757217e-22
 8.907355e+02	2.453063e-22
 9.547716e+02	2.180546e-22
 1.023411e+03	1.936595e-22
 1.096986e+03	1.718416e-22
 1.175850e+03	1.523467e-22
 1.260383e+03	1.349439e-22
 1.350994e+03	1.194232e-22
 1.448118e+03	1.055944e-22
 1.552225e+03	9.328491e-23
 1.663817e+03	8.233840e-23
 1.783431e+03	7.261339e-23
 1.911644e+03	6.398199e-23
 2.049075e+03	5.632865e-23
 2.196385e+03	4.954912e-23
 2.354286e+03	4.354944e-23
 2.523539e+03	3.824500e-23
 2.704960e+03	3.355969e-23
 2.899423e+03	2.942517e-23
 3.107866e+03	2.578009e-23
 3.331295e+03	2.256947e-23
 3.570786e+03	1.974409e-23
 3.827494e+03	1.725994e-23
 4.102658e+03	1.507773e-23
 4.397604e+03	1.316240e-23
 4.713753e+03	1.148273e-23
 5.052631e+03	1.001093e-23
 5.415871e+03	8.722309e-24
 5.805226e+03	7.594950e-24
 6.222571e+03	6.609421e-24
 6.669920e+03	5.748513e-24
 7.149429e+03	4.997006e-24
 7.663411e+03	4.341452e-24
 8.214344e+03	3.769983e-24
 8.804884e+03	3.272137e-24
 9.437878e+03	2.838699e-24
 1.011638e+04	2.461565e-24
 1.084366e+04	2.133611e-24
 1.162322e+04	1.848583e-24
 1.245883e+04	1.600995e-24
 1.335452e+04	1.386040e-24
 1.431459e+04	1.199509e-24
 1.534368e+04	1.037720e-24
 1.644676e+04	8.974556e-25
 1.762914e+04	7.759041e-25
 1.889652e+04	6.706129e-25
 2.025502e+04	5.794430e-25
 2.171118e+04	5.005303e-25
 2.327202e+04	4.322516e-25
 2.494508e+04	3.731942e-25
 2.673842e+04	3.221296e-25
 2.866068e+04	2.779897e-25
 3.072113e+04	2.398469e-25
 3.292971e+04	2.068956e-25
 3.529707e+04	1.784370e-25
 3.783463e+04	1.538648e-25
 4.055461e+04	1.326534e-25
 4.347013e+04	1.143474e-25
 4.659526e+04	9.855215e-26
 4.994505e+04	8.492625e-26
 5.353567e+04	7.317403e-26
 5.738442e+04	6.303975e-26
 6.150986e+04	5.430220e-26
 6.593188e+04	4.677016e-26
 7.067181e+04	4.027832e-26
 7.575250e+04	3.468387e-26
 8.119845e+04	2.986346e-26
 8.703591e+04	2.571055e-26
 9.329304e+04	2.213316e-26
 1.000000e+05	1.905191e-26
--------------------------------------------------
====================================================================================================
