LXCat, www.lxcat.net
Generated on 23 December 2025. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Tabata & Shirai (2000) database, www.lxcat.net, retrieved on December 23, 2025.

CROSS SECTION DATA FORMAT
In downloaded files, each collision process is defined by a block consisting of
1st line: Collision type (ELASTIC, EXCITATION, IONIZATION, etc.)
2nd line: Target and product species
3rd line: Threshold energy (eV) or mass ratio
4th+ lines: Comments and reference information
Finally: Table of cross section vs energy

====================================================================================================
DATABASE:         Tabata & Shirai (2000)
PERMLINK:         Atomic Data and Nuclear Data Tables 76, 1-25
DESCRIPTION:      Analytic cross sections for H+, H2+, H3+, H, H2 collisions with H2
CONTACT:          T. Tabata and T. Shirai
====================================================================================================

****************************************************************************************************

IONIZATION
H2+H2->fastH2+
 3.200000e+01
SPECIES: H2+H2 -> fastH2+
PROCESS: H2+H2->fastH2+
PARAM.:  Reaction No.38, Equation type 10
COMMENT: Tabata & Shirai (2000) analytic formula
         Energy range: 4.210e+01 - 9.900e+04 eV
         Threshold: 3.200e+01 eV
UPDATED: 2025-12-23 15:30:27
COLUMNS: Energy (eV) | Cross section (m2)
--------------------------------------------------
 3.200000e-01	0.000000e+00
 3.449574e-01	0.000000e+00
 3.718613e-01	0.000000e+00
 4.008635e-01	0.000000e+00
 4.321276e-01	0.000000e+00
 4.658300e-01	0.000000e+00
 5.021610e-01	0.000000e+00
 5.413255e-01	0.000000e+00
 5.835445e-01	0.000000e+00
 6.290563e-01	0.000000e+00
 6.781176e-01	0.000000e+00
 7.310053e-01	0.000000e+00
 7.880178e-01	0.000000e+00
 8.494768e-01	0.000000e+00
 9.157291e-01	0.000000e+00
 9.871486e-01	0.000000e+00
 1.064138e+00	0.000000e+00
 1.147132e+00	0.000000e+00
 1.236599e+00	0.000000e+00
 1.333044e+00	0.000000e+00
 1.437011e+00	0.000000e+00
 1.549086e+00	0.000000e+00
 1.669902e+00	0.000000e+00
 1.800141e+00	0.000000e+00
 1.940538e+00	0.000000e+00
 2.091884e+00	0.000000e+00
 2.255034e+00	0.000000e+00
 2.430908e+00	0.000000e+00
 2.620499e+00	0.000000e+00
 2.824877e+00	0.000000e+00
 3.045195e+00	0.000000e+00
 3.282695e+00	0.000000e+00
 3.538719e+00	0.000000e+00
 3.814711e+00	0.000000e+00
 4.112227e+00	0.000000e+00
 4.432948e+00	0.000000e+00
 4.778682e+00	0.000000e+00
 5.151380e+00	0.000000e+00
 5.553146e+00	0.000000e+00
 5.986247e+00	0.000000e+00
 6.453126e+00	0.000000e+00
 6.956417e+00	0.000000e+00
 7.498962e+00	0.000000e+00
 8.083820e+00	0.000000e+00
 8.714293e+00	0.000000e+00
 9.393937e+00	0.000000e+00
 1.012659e+01	0.000000e+00
 1.091638e+01	0.000000e+00
 1.176777e+01	0.000000e+00
 1.268556e+01	0.000000e+00
 1.367493e+01	0.000000e+00
 1.474147e+01	0.000000e+00
 1.589118e+01	0.000000e+00
 1.713056e+01	0.000000e+00
 1.846661e+01	0.000000e+00
 1.990686e+01	0.000000e+00
 2.145943e+01	0.000000e+00
 2.313309e+01	0.000000e+00
 2.493729e+01	0.000000e+00
 2.688219e+01	0.000000e+00
 2.897879e+01	0.000000e+00
 3.123890e+01	0.000000e+00
 3.367528e+01	1.004582e-25
 3.630168e+01	1.054863e-24
 3.913292e+01	3.703420e-24
 4.218497e+01	8.911339e-24
 4.547505e+01	1.763110e-23
 4.902174e+01	3.088410e-23
 5.284504e+01	4.970964e-23
 5.696652e+01	7.508786e-23
 6.140945e+01	1.078447e-22
 6.619889e+01	1.485530e-22
 7.136187e+01	1.974481e-22
 7.692752e+01	2.543793e-22
 8.292725e+01	3.188092e-22
 8.939490e+01	3.898660e-22
 9.636698e+01	4.664392e-22
 1.038828e+02	5.472978e-22
 1.119848e+02	6.312094e-22
 1.207188e+02	7.170399e-22
 1.301338e+02	8.038223e-22
 1.402832e+02	8.907927e-22
 1.512242e+02	9.773960e-22
 1.630185e+02	1.063272e-21
 1.757326e+02	1.148226e-21
 1.894383e+02	1.232199e-21
 2.042130e+02	1.315235e-21
 2.201399e+02	1.397446e-21
 2.373090e+02	1.478997e-21
 2.558172e+02	1.560078e-21
 2.757689e+02	1.640894e-21
 2.972767e+02	1.721652e-21
 3.204618e+02	1.802556e-21
 3.454553e+02	1.883799e-21
 3.723980e+02	1.965560e-21
 4.014420e+02	2.048007e-21
 4.327512e+02	2.131289e-21
 4.665023e+02	2.215542e-21
 5.028858e+02	2.300884e-21
 5.421068e+02	2.387419e-21
 5.843867e+02	2.475238e-21
 6.299642e+02	2.564415e-21
 6.790963e+02	2.655012e-21
 7.320603e+02	2.747080e-21
 7.891551e+02	2.840656e-21
 8.507028e+02	2.935768e-21
 9.170507e+02	3.032433e-21
 9.885733e+02	3.130660e-21
 1.065674e+03	3.230450e-21
 1.148788e+03	3.331800e-21
 1.238384e+03	3.434703e-21
 1.334968e+03	3.539150e-21
 1.439085e+03	3.645136e-21
 1.551322e+03	3.752660e-21
 1.672312e+03	3.861734e-21
 1.802739e+03	3.972384e-21
 1.943338e+03	4.084661e-21
 2.094903e+03	4.198646e-21
 2.258288e+03	4.314457e-21
 2.434417e+03	4.432266e-21
 2.624281e+03	4.552304e-21
 2.828954e+03	4.674878e-21
 3.049590e+03	4.800382e-21
 3.287433e+03	4.929315e-21
 3.543826e+03	5.062292e-21
 3.820216e+03	5.200062e-21
 4.118162e+03	5.343517e-21
 4.439345e+03	5.493701e-21
 4.785578e+03	5.651813e-21
 5.158815e+03	5.819203e-21
 5.561161e+03	5.997359e-21
 5.994886e+03	6.187874e-21
 6.462439e+03	6.392412e-21
 6.966457e+03	6.612644e-21
 7.509784e+03	6.850179e-21
 8.095487e+03	7.106477e-21
 8.726869e+03	7.382755e-21
 9.407494e+03	7.679890e-21
 1.014120e+04	7.998329e-21
 1.093213e+04	8.338022e-21
 1.178475e+04	8.698380e-21
 1.270387e+04	9.078266e-21
 1.369467e+04	9.476037e-21
 1.476274e+04	9.889618e-21
 1.591412e+04	1.031661e-20
 1.715529e+04	1.075444e-20
 1.849326e+04	1.120049e-20
 1.993559e+04	1.165223e-20
 2.149040e+04	1.210738e-20
 2.316648e+04	1.256396e-20
 2.497328e+04	1.302038e-20
 2.692099e+04	1.347549e-20
 2.902061e+04	1.392854e-20
 3.128398e+04	1.437921e-20
 3.372388e+04	1.482753e-20
 3.635407e+04	1.527386e-20
 3.918939e+04	1.571881e-20
 4.224585e+04	1.616321e-20
 4.554068e+04	1.660806e-20
 4.909249e+04	1.705443e-20
 5.292131e+04	1.750348e-20
 5.704874e+04	1.795639e-20
 6.149808e+04	1.841433e-20
 6.629443e+04	1.887844e-20
 7.146486e+04	1.934983e-20
 7.703855e+04	1.982951e-20
 8.304693e+04	2.031845e-20
 8.952392e+04	2.081750e-20
 9.650606e+04	2.132743e-20
 1.040328e+05	2.184891e-20
 1.121465e+05	2.238250e-20
 1.208930e+05	2.292865e-20
 1.303217e+05	2.348770e-20
 1.404857e+05	2.405987e-20
 1.514424e+05	2.464526e-20
 1.632537e+05	2.524383e-20
 1.759862e+05	2.585543e-20
 1.897117e+05	2.647978e-20
 2.045077e+05	2.711643e-20
 2.204576e+05	2.776484e-20
 2.376515e+05	2.842427e-20
 2.561864e+05	2.909386e-20
 2.761669e+05	2.977260e-20
 2.977057e+05	3.045930e-20
 3.209243e+05	3.115261e-20
 3.459538e+05	3.185104e-20
 3.729354e+05	3.255290e-20
 4.020214e+05	3.325636e-20
 4.333758e+05	3.395941e-20
 4.671756e+05	3.465987e-20
 5.036115e+05	3.535542e-20
 5.428892e+05	3.604358e-20
 5.852301e+05	3.672172e-20
 6.308733e+05	3.738709e-20
 6.800764e+05	3.803683e-20
 7.331168e+05	3.866798e-20
 7.902940e+05	3.927748e-20
 8.519305e+05	3.986227e-20
 9.183742e+05	4.041922e-20
 9.900000e+05	4.094522e-20
--------------------------------------------------
====================================================================================================
