IONIZATION
D+D2->fusion_eff
 2.000000e+03
SPECIES: D / D2
PROCESS: D + D2 -> fusion (effective D-D nuclear fusion, total)
PARAM.:  Threshold = 2000 eV (projectile lab frame)
COMMENT: Effective D-D fusion total cross section (both branches: D+D->He3+n and D+D->T+p)
COMMENT: Based on Bosch & Hale (1992) Nuclear Fusion 32, 611
COMMENT: Monte-Carlo bias F_BIAS = 1e8 applied for fusion-event sampling
COMMENT: Divide simulated fusion counts/rates by 1e8 to recover the physical estimate
COMMENT: sigma_eff,biased(E) = 1e8 * 2 * sigma_DD(E/2)
COMMENT: Effective table only; not a microscopic molecular fusion cross section
UPDATED: 2026-03-31
COLUMNS: Projectile energy (eV) | Effective cross section (m2)
-----------------------------
 0.000000e+00	0.00000e+00
 2.000000e+02	0.00000e+00
 1.000000e+03	0.00000e+00
 2.000000e+03	6.49592e-39
 4.000000e+03	4.00102e-33
 6.000000e+03	1.33159e-30
 8.000000e+03	4.05496e-29
 1.000000e+04	4.06304e-28
 1.200000e+04	2.18800e-27
 1.400000e+04	7.99750e-27
 1.600000e+04	2.25268e-26
 1.800000e+04	5.27394e-26
 2.000000e+04	1.07697e-25
 2.200000e+04	1.98133e-25
 2.400000e+04	3.35904e-25
 2.600000e+04	5.33432e-25
 2.800000e+04	8.03184e-25
 3.000000e+04	1.15725e-24
 3.200000e+04	1.60701e-24
 3.400000e+04	2.16290e-24
 3.600000e+04	2.83428e-24
 3.800000e+04	3.62924e-24
 4.000000e+04	4.55476e-24
 5.000000e+04	1.13010e-23
 6.000000e+04	2.17264e-23
 7.000000e+04	3.56768e-23
 8.000000e+04	5.27416e-23
 9.000000e+04	7.24132e-23
 1.000000e+05	9.41772e-23
 1.200000e+05	1.42138e-22
 1.400000e+05	1.93529e-22
 1.600000e+05	2.46170e-22
 1.800000e+05	2.98612e-22
 2.000000e+05	3.49934e-22
 2.400000e+05	4.47224e-22
 3.000000e+05	5.77124e-22
 4.000000e+05	7.52664e-22
 5.000000e+05	8.87488e-22
 6.000000e+05	9.93002e-22
 7.000000e+05	1.07753e-21
 8.000000e+05	1.14682e-21
 9.000000e+05	1.20485e-21
 1.000000e+06	1.25441e-21
 1.048000e+06	1.27581e-21
-----------------------------
